Artist Name,Stubhub ID,Year,Month,Date,DayOfWeek,Name,City,State,ZipCode,Cons1,Cons2
Beck,104048735,2019,7,11,4,RV Inn Style Resorts Amphitheater,Ridgefield,WA,98642,0,0
Beck,104047142,2019,7,13,6,Gorge Amphitheatre,George,WA,98848,0,0
Beck,104048740,2019,7,16,2,Shoreline Amphitheatre - CA,Mountain View,CA,94043,0,0
Beck,104047143,2019,7,17,3,FivePoint Amphitheatre,Irvine,CA,92618,0,0
Beck,104047990,2019,7,19,5,Dolby Live at Park MGM,Las Vegas,NV,89109,0,0
Beck,104047145,2019,7,20,6,North Island Credit Union Amphitheatre,Chula Vista,CA,91911,0,0
Beck,104052791,2019,7,21,7,Ak-Chin Pavilion,Phoenix,AZ,85035,0,0
Beck,104048745,2019,7,23,2,Fiddlers Green Amphitheatre,Englewood,CO,80111,0,0
Beck,104047996,2019,7,26,5,Germania Insurance Amphitheater,Del Valle,TX,78617,0,0
Beck,104047148,2019,7,27,6,Dos Equis Pavilion,Dallas,TX,75210,0,0
Beck,104047999,2019,7,28,7,Cynthia Woods Mitchell Pavilion,The Woodlands,TX,77380,0,0
Beck,104047152,2019,7,30,2,Hollywood Casino Amphitheatre St Louis,Maryland Heights,MO,63043,0,0
Beck,104048752,2019,7,31,3,Huntington Bank Pavilion at Northerly Island,Chicago,IL,60605,0,0
Beck,104048754,2019,8,2,5,Riverbend Music Center,Cincinnati,OH,45230,0,0
Beck,104047151,2019,8,3,6,Pine Knob Music Theatre,Clarkston,MI,48348,0,0
Beck,104048750,2019,8,4,7,Ruoff Home Mortgage Music Center,Noblesville,IN,46060,0,0
Beck,104048756,2019,8,12,1,Saratoga Performing Arts Center,Saratoga Springs,NY,12866,0,0
Beck,104048758,2019,8,13,2,Darien Lake Performing Arts Center,Darien Center,NY,14040,0,0
Beck,104047153,2019,8,15,4,Xfinity Center - MA,Mansfield,MA,2048,0,0
Beck,104050849,2019,8,16,5,Bank of New Hampshire Pavilion,Gilford,NH,3249,0,0
Beck,104048760,2019,8,17,6,Forest Hills Stadium at West Side Tennis Club,Forest Hills,NY,11375,0,0
Beck,104047154,2019,8,20,2,PNC Bank Arts Center,Holmdel,NJ,7733,0,0
Beck,104048763,2019,8,21,3,Waterfront Music Pavilion,Camden,NJ,8103,0,0
Beck,104048764,2019,8,22,4,Merriweather Post Pavilion,Columbia,MD,21044,0,0
Beck,104048008,2019,8,24,6,Coastal Credit Union Music Park at Walnut Creek,Raleigh,NC,27610,0,0
Beck,104047155,2019,8,25,7,PNC Music Pavilion,Charlotte,NC,28262,0,0
Beck,104049397,2019,8,27,2,Oak Mountain Amphitheatre,Pelham,AL,35124,0,0
Beck,104048733,2019,8,29,4,MidFlorida Credit Union Amphitheatre at the Florida State Fair Grounds,Tampa,FL,33610,0,0
Beck,104047985,2019,8,30,5,iTHINK Financial Amphitheatre,West Palm Beach,FL,33411,0,0
Beck,104999649,2021,9,28,2,John Anson Ford Amphitheatre,Los Angeles,CA,90068,0,0
Beck,3760062,2021,11,9,2,Irving Plaza,New York,NY,10003,0,0
Beck,105230415,2022,3,19,6,Austin City Limits Live at The Moody Theater,Austin,TX,78701,0,0
Beck ,103580664,2018,7,16,1,Albright-Knox Art Gallery,Buffalo,NY,14222,0,0
Beck ,105230414,2022,3,21,1,The Basement East,Nashville,TN,37206,0,0
Becky G,104563853,2020,3,6,5,Payne Arena,Hidalgo,TX,78557,0,0
Becky G,104675510,2020,10,10,6,Fresno Fairgrounds,Fresno,CA,93702,0,0
Bela Fleck,103095404,2018,1,14,7,Majestic Theatre Dallas,Dallas,TX,75201,0,0
Bela Fleck,103095330,2018,1,19,5,Vilar Performing Arts Center,Avon,CO,81620,0,0
Bela Fleck,103095328,2018,1,20,6,Macky Auditorium,Boulder,CO,80309,0,0
Bela Fleck,103095327,2018,1,21,7,Alberta Bair Theater,Billings,MT,59103,0,0
Bela Fleck,103378770,2018,2,21,3,Evanston SPACE,Evanston,IL,60202,0,0
Bela Fleck,103351055,2018,3,31,6,Lucas Theatre for the Arts,Savannah,GA,31401,0,0
Bela Fleck,103495328,2018,7,9,1,Uptown Theater Kansas City,Kansas City,MO,64111,0,0
Bela Fleck,103725301,2018,8,4,6,Murmrr Theatre,Brooklyn,NY,11238,0,0
Bela Fleck,103774918,2018,11,4,7,Schermerhorn Symphony Center,Nashville,TN,37201,0,0
Bela Fleck,103764322,2018,11,6,2,Peace Center,Greenville,SC,29601,0,0
Bela Fleck,103811507,2018,11,14,3,Eisenhower Auditorium,University Park,PA,16802,0,0
Bela Fleck,103670317,2018,11,15,4,Town Hall New York,New York,NY,10036,0,0
Bela Fleck,103906204,2018,11,16,5,Bailey Hall - Cornell University,Ithaca,NY,14850,0,0
Bela Fleck,103811533,2018,11,18,7,Collins Center for the Arts,Orono,ME,4469,0,0
Bela Fleck,103703762,2018,12,6,4,Royce Hall,Los Angeles,CA,90095,0,0
Bela Fleck,103794612,2018,12,12,3,Crest Theatre - Sacramento,Sacramento,CA,95814,0,0
Bela Fleck,103726510,2018,12,14,5,Freight and Salvage,Berkeley,CA,94704,0,1
Bela Fleck,103725299,2018,12,15,6,Freight and Salvage,Berkeley,CA,94704,1,1
Bela Fleck,103726299,2018,12,16,7,Freight and Salvage,Berkeley,CA,94704,1,0
Bela Fleck,103811535,2019,1,13,7,Charleston Music Hall,Charleston,SC,29413,0,0
Bela Fleck,103881314,2019,1,20,7,McCoy Center For The Arts,New Albany,OH,43054,0,0
Bela Fleck,103803512,2019,2,4,1,Gillioz Theatre,Springfield,MO,65806,0,0
Bela Fleck,104020299,2019,2,5,2,McCain Auditorium,Manhattan,KS,66506,0,0
Bela Fleck,103912112,2019,2,7,4,Hill Auditorium,Ann Arbor,MI,48109,0,0
Bela Fleck,103751222,2019,2,8,5,Loeb Playhouse,West Lafayette,IN,47907,0,0
Bela Fleck,104020734,2019,2,17,7,Kentucky Center - Bomhard Theatre,Louisville,KY,40202,0,0
Bela Fleck,103838012,2019,4,3,3,Asbury Hall at Babeville Buffalo,Buffalo,NY,14202,0,0
Bela Fleck,104065067,2019,4,7,7,Academy of Music Theatre,Northampton,MA,1060,0,0
Bela Fleck,104065071,2019,4,11,4,The Music Hall Portsmouth,Portsmouth,NH,3801,0,0
Bela Fleck,103970679,2019,5,30,4,Red Rocks Amphitheatre,Morrison,CO,80465,0,0
Bela Fleck,103999827,2019,6,1,6,Wilma Theatre Missoula,Missoula,MT,59802,0,0
Bela Fleck,104020137,2019,6,6,4,Crest Theatre - Sacramento,Sacramento,CA,95814,0,0
Bela Fleck,104032036,2019,6,7,5,Fox Theater Oakland,Oakland,CA,94612,0,0
Bela Fleck,104011152,2019,6,22,6,Taos Mesa Brewing,El Prado,NM,87529,0,0
Bela Fleck,104068894,2019,6,23,7,Stiefel Theatre for the Performing Arts,Salina,KS,67401,0,0
Bela Fleck,104121522,2019,6,26,3,Weesner Family Amphitheater at the Minnesota Zoo,Apple Valley,MN,55124,0,0
Bela Fleck,104133110,2019,7,3,3,Michigan Theatre Ann Arbor,Ann Arbor,MI,48104,0,0
Bela Fleck,104137733,2019,7,23,2,Old Whaling Church,Edgartown,MA,2539,0,0
Bela Fleck,104139304,2019,7,28,7,Cary Hall,Lexington,MA,2420,0,0
Bela Fleck,104264919,2019,11,21,4,Gogue Performing Arts Center - Auburn University,Auburn,AL,36849,0,0
Bela Fleck,104123155,2019,11,24,7,Clowes Memorial Hall,Indianapolis,IN,46208,0,0
Bela Fleck,104302119,2019,11,26,2,Curtis M Phillips Center for Performing Arts,Gainesville,FL,32611,0,0
Bela Fleck,104164981,2019,12,2,1,Music Center at Strathmore,Rockville,MD,20852,0,0
Bela Fleck,104240919,2019,12,3,2,Kimmel Center - Verizon Hall,Philadelphia,PA,19102,0,0
Bela Fleck,104132871,2019,12,4,3,Town Hall New York,New York,NY,10036,0,0
Bela Fleck,104275512,2019,12,6,5,State Theatre New Brunswick,New Brunswick,NJ,8901,0,0
Bela Fleck,104136359,2019,12,8,7,State Theatre Portland,Portland,ME,4101,0,0
Bela Fleck,104568612,2020,2,19,3,Tower Theatre - OR,Bend,OR,97709,0,0
Bela Fleck,104275515,2020,3,22,7,Jefferson Center Foundation - Shaftman Performance Hall,Roanoke,VA,24016,0,0
Bela Fleck,104610856,2020,3,28,6,Staller Center - Stony Brook University,Stony Brook,NY,11794,0,0
Bela Fleck,104494044,2020,4,4,6,Lucas Theatre for the Arts,Savannah,GA,31401,0,0
Bela Fleck,104576781,2020,4,22,3,Gordon Center for Performing Arts,Owings Mills,MD,21117,0,0
Bela Fleck,104543702,2020,5,8,5,Reilly Arts Center,Ocala,FL,34470,0,0
Bela Fleck,104920821,2021,9,17,5,Jefferson Center Foundation - Shaftman Performance Hall,Roanoke,VA,24016,0,0
Bela Fleck,104809311,2021,9,19,7,Keswick Theatre,Glenside,PA,19038,0,0
Bela Fleck,104915164,2021,9,28,2,The Kent Stage,Kent,OH,44240,0,0
Bela Fleck,104868865,2021,9,29,3,Taft Theatre,Cincinnati,OH,45202,0,0
Bela Fleck,104903904,2021,9,30,4,Paramount Theater Charlottesville,Charlottesville,VA,22902,0,0
Bela Fleck,104809507,2021,11,6,6,Germantown Performing Arts,Germantown,TN,38138,0,0
Bela Fleck,104916900,2021,11,27,6,DeVos Performance Hall,Grand Rapids,MI,49503,0,0
Bela Fleck,104920981,2021,11,29,1,Riverside Theater - WI,Milwaukee,WI,53203,0,0
Bela Fleck,104960123,2021,11,30,2,State Theatre Minneapolis,Minneapolis,MN,55402,0,0
Bela Fleck,104922478,2021,12,2,4,Hoyt Sherman Auditorium,Des Moines,IA,50309,0,0
Bela Fleck,105059641,2021,12,3,5,Stiefel Theatre for the Performing Arts,Salina,KS,67401,0,0
Bela Fleck,104905471,2021,12,4,6,Paramount Theatre Denver,Denver,CO,80202,0,0
Bela Fleck,104926325,2021,12,7,2,Arlene Schnitzer Concert Hall,Portland,OR,97205,0,0
Bela Fleck,104921036,2021,12,8,3,Paramount Theatre Seattle,Seattle,WA,98101,0,0
Bela Fleck,104888058,2021,12,10,5,Cascade Theater,Redding,CA,96001,0,0
Bela Fleck,104920625,2021,12,11,6,Silver Legacy Casino,Reno,NV,89501,0,0
Bela Fleck,105042734,2021,12,16,4,Balboa Theatre - San Diego,San Diego,CA,92101,0,0
Bela Fleck,104917727,2021,12,17,5,The Theatre at Ace,Los Angeles,CA,90015,0,0
Bela Fleck,105057879,2021,12,19,7,Fox Theatre Tucson,Tucson,AZ,85701,0,0
Bela Fleck,105042242,2022,1,9,7,Carnegie Hall - Isaac Stern Auditorium,New York,NY,10019,0,0
Bela Fleck ,103373745,2018,6,30,6,Capitol Theatre Port Chester,Port Chester,NY,10573,0,0
Bela Fleck ,103660536,2018,12,9,7,Belly Up Tavern,Solana Beach,CA,92075,0,0
Bela Fleck ,104453014,2020,2,4,2,The Castle Theatre,Bloomington,IL,61701,0,0
Bela Fleck ,104682037,2021,11,7,7,Walker Theatre - TN,Chattanooga,TN,37402,0,0
Bela Fleck ,104919248,2022,1,8,6,Ryman Auditorium,Nashville,TN,37219,0,0
"Bela Fleck, Zakir Hussain, Edgar Meyer",104242140,2019,10,4,5,Singletary Center of Arts,Lexington,KY,40508,0,0
"Bela Fleck, Zakir Hussain, Edgar Meyer",104226077,2019,10,5,6,Indiana University Auditorium,Bloomington,IN,47405,0,0
"Bela Fleck, Zakir Hussain, Edgar Meyer",104101795,2019,10,9,3,Kauffman Center for the Performing Arts - Helzberg Hall,Kansas City,MO,64108,0,0
"Bela Fleck, Zakir Hussain, Edgar Meyer",104150455,2019,10,15,2,Mesa Arts Center - Ikeda Theater,Mesa,AZ,85201,0,0
"Bela Fleck, Zakir Hussain, Edgar Meyer",104394041,2019,10,16,3,Balboa Theatre - San Diego,San Diego,CA,92101,0,0
"Bela Fleck, Zakir Hussain, Edgar Meyer",104278389,2019,10,20,7,Soka Performing Arts Center,Aliso Viejo,CA,92656,0,0
Ben Folds,103071094,2018,1,12,5,Kennedy Center Concert Hall,Washington DC,DC,20566,0,0
Ben Folds,103029487,2018,1,19,5,Orchestra Hall-MN,Minneapolis,MN,55403,0,1
Ben Folds,103029488,2018,1,20,6,Orchestra Hall-MN,Minneapolis,MN,55403,1,0
Ben Folds,103490413,2018,5,1,2,Civic Center Music Hall,Oklahoma City,OK,73102,0,0
Ben Folds,103436671,2018,6,20,3,Pittsburgh Symphony Heinz Hall,Pittsburgh,PA,15222,0,0
Ben Folds,103071095,2018,6,29,5,Kennedy Center Concert Hall,Washington DC,DC,20566,0,0
Ben Folds,103780123,2018,9,22,6,Bass Performance Hall,Fort Worth,TX,76102,0,0
Ben Folds,103716582,2018,9,24,1,Kauffman Center for the Performing Arts - Muriel Kauffman Theatre,Kansas City,MO,64108,0,1
Ben Folds,103607462,2018,9,25,2,Kauffman Center for the Performing Arts - Muriel Kauffman Theatre,Kansas City,MO,64108,1,0
Ben Folds,103949956,2019,6,28,5,Symphony Hall Atlanta,Atlanta,GA,30309,0,0
Ben Folds,104149091,2019,6,29,6,Schaefer Center for the Performing Arts,Boone,NC,28607,0,0
Ben Folds,104072795,2019,7,28,7,Mohegan Sun Arena-CT,Uncasville,CT,6382,0,0
Ben Folds,104087550,2019,7,29,1,The Freeman Stage,Selbyville,DE,19975,0,0
Ben Folds,104071304,2019,7,30,2,The Anthem,Washington DC,DC,20024,0,0
Ben Folds,104067514,2019,8,1,4,The Rooftop at Pier 17,New York,NY,10038,0,0
Ben Folds,104071270,2019,8,2,5,Stone Pony,Asbury Park,NJ,7712,0,0
Ben Folds,104071271,2019,8,3,6,Leader Bank Pavilion,Boston,MA,2210,0,0
Ben Folds,104072799,2019,8,4,7,Bold Point Park,East Providence,RI,2914,0,0
Ben Folds,104072805,2019,8,6,2,Stage AE,Pittsburgh,PA,15212,0,0
Ben Folds,104071280,2019,8,8,4,Charlotte Metro Credit Union Amphitheatre,Charlotte,NC,28202,0,0
Ben Folds,104071282,2019,8,9,5,Ascend Amphitheater,Nashville,TN,37201,0,0
Ben Folds,104071285,2019,8,10,6,TCU Amphitheater at White River State Park,Indianapolis,IN,46204,0,0
Ben Folds,104072814,2019,8,11,7,Meadow Brook Amphitheatre,Rochester Hills,MI,48309,0,0
Ben Folds,104074115,2019,8,14,3,Surly Brewing Festival Field,Minneapolis,MN,55414,0,0
Ben Folds,104071306,2019,8,15,4,Water Works Park,Des Moines,IA,50321,0,0
Ben Folds,104072816,2019,8,16,5,Starlight Theatre,Kansas City,MO,64132,0,0
Ben Folds,104243043,2019,9,16,1,The Regent Theater Los Angeles,Los Angeles,CA,90024,0,0
Ben Folds,104243054,2019,10,4,5,The Levitt Shell,Memphis,TN,38104,0,0
Ben Folds,104278215,2019,10,17,4,Genesee Theatre,Waukegan,IL,60085,0,0
Ben Folds,104279200,2019,10,19,6,Meyer Theatre,Green Bay,WI,54301,0,0
Ben Folds,104278245,2019,10,20,7,The Sylvee,Madison,WI,53703,0,0
Ben Folds,104278679,2019,10,23,3,State Theatre Kalamazoo,Kalamazoo,MI,49007,0,0
Ben Folds,104277740,2019,10,24,4,Taft Theatre,Cincinnati,OH,45202,0,0
Ben Folds,104282400,2019,10,25,5,The Ramkat,Winston-Salem,NC,27101,0,0
Ben Folds,104279198,2019,10,27,7,Peace Center,Greenville,SC,29601,0,0
Ben Folds,104515527,2020,1,12,7,Orchestra Hall-MN,Minneapolis,MN,55403,0,0
Ben Folds,104289850,2020,2,19,3,Riverside Theater - WI,Milwaukee,WI,53203,0,0
Ben Folds,104567620,2020,5,9,6,Westhampton Beach Performing Arts Center,Westhampton Beach,NY,11978,0,0
Ben Folds,104873154,2021,9,9,4,Community Theatre at Mayo Performing Arts Center,Morristown,NJ,7960,0,0
Ben Folds,104854262,2021,9,10,5,Lynn Memorial Auditorium,Lynn,MA,1901,0,0
Ben Folds,104850951,2021,9,12,7,Irving Plaza,New York,NY,10003,0,0
Ben Folds,104884299,2021,9,18,6,Ravinia,Highland Park,IL,60035,0,0
Ben Folds,104884815,2021,9,19,7,The Sylvee,Madison,WI,53703,0,0
Ben Folds,104919477,2021,9,24,5,Veterans Memorial Auditorium - RI,Providence,RI,2903,0,0
Ben Folds,104883361,2021,9,25,6,Tarrytown Music Hall,Tarrytown,NY,10591,0,0
Ben Folds,105021163,2021,10,5,2,Kauffman Center for the Performing Arts - Helzberg Hall,Kansas City,MO,64108,0,1
Ben Folds,105021164,2021,10,6,3,Kauffman Center for the Performing Arts - Helzberg Hall,Kansas City,MO,64108,1,0
Ben Folds,104853412,2021,11,6,6,Duke Energy Center - Memorial Auditorium,Raleigh,NC,27601,0,0
Ben Folds,104855185,2021,11,7,7,Belk Theater at Blumenthal Performing Arts Center,Charlotte,NC,28202,0,0
Ben Folds,104938153,2021,11,12,5,Palladium Center For The Performing Arts,Carmel,IN,46032,0,0
Ben Folds,104854187,2021,11,14,7,Symphony Hall Atlanta,Atlanta,GA,30309,0,0
Ben Folds,104945097,2021,11,15,1,Kennedy Center Concert Hall,Washington DC,DC,20566,0,0
Ben Folds,104853408,2021,11,18,4,Taft Theatre,Cincinnati,OH,45202,0,0
Ben Folds ,104567621,2021,9,8,3,Ridgefield Playhouse,Ridgefield,CT,6877,0,0
Beyonce,103511791,2018,7,25,3,FirstEnergy Stadium Cleveland,Cleveland,OH,44114,0,0
Beyonce,103526621,2018,7,27,5,FedExField,Landover,MD,20785,0,1
Beyonce,103511793,2018,7,28,6,FedExField,Landover,MD,20785,1,0
Beyonce,103501097,2018,7,30,1,Lincoln Financial Field,Philadelphia,PA,19147,0,0
Beyonce,103511798,2018,8,2,4,MetLife Stadium,East Rutherford,NJ,7073,0,1
Beyonce,103526625,2018,8,3,5,MetLife Stadium,East Rutherford,NJ,7073,1,0
Beyonce,103511800,2018,8,5,7,Gillette Stadium,Foxborough,MA,2035,0,0
Beyonce,103511802,2018,8,8,3,US Bank Stadium,Minneapolis,MN,55415,0,0
Beyonce,103511804,2018,8,10,5,Soldier Field,Chicago,IL,60605,0,1
Beyonce,103526627,2018,8,11,6,Soldier Field,Chicago,IL,60605,1,0
Beyonce,103511806,2018,8,13,1,Ford Field,Detroit,MI,48226,0,0
Beyonce,103526629,2018,8,16,4,Ohio Stadium,Columbus,OH,43210,0,0
Beyonce,103511808,2018,8,18,6,Highmark Stadium,Orchard Park,NY,14127,0,0
Beyonce,103526631,2018,8,21,2,Williams-Brice Stadium,Columbia,SC,29208,0,0
Beyonce,103511810,2018,8,23,4,Vanderbilt Stadium,Nashville,TN,37240,0,0
Beyonce,103511812,2018,8,25,6,Mercedes-Benz Stadium,Atlanta,GA,30313,0,1
Beyonce,103526633,2018,8,26,7,Mercedes-Benz Stadium,Atlanta,GA,30313,1,0
Beyonce,103511814,2018,8,29,3,Camping World Stadium,Orlando,FL,32805,0,0
Beyonce,103511816,2018,8,31,5,Hard Rock Stadium,Miami Gardens,FL,33056,0,0
Beyonce,103511818,2018,9,11,2,AT&T Stadium,Arlington,TX,76011,0,0
Beyonce,103511820,2018,9,13,4,Caesars Superdome,New Orleans,LA,70112,0,0
Beyonce,103511822,2018,9,15,6,NRG Stadium,Houston,TX,77054,0,1
Beyonce,103530777,2018,9,16,7,NRG Stadium,Houston,TX,77054,1,0
Beyonce,103511824,2018,9,19,3,State Farm Stadium,Glendale,AZ,85303,0,0
Beyonce,103511826,2018,9,22,6,Rose Bowl Stadium,Pasadena,CA,91103,0,1
Beyonce,103526664,2018,9,23,7,Rose Bowl Stadium,Pasadena,CA,91103,1,0
Beyonce,103511830,2018,9,27,4,San Diego County Credit Union Stadium,San Diego,CA,92108,0,0
Beyonce,103511832,2018,9,29,6,Levi's Stadium,Santa Clara,CA,95054,0,0
Beyonce,103526637,2018,10,4,4,Lumen Field,Seattle,WA,98134,0,0
Bhad Bhabie,103504644,2018,4,14,6,Constellation Room at The Observatory,Santa Ana,CA,92704,0,0
Bhad Bhabie,103504725,2018,4,27,5,The Rock Box,San Antonio,TX,78205,0,0
Bhad Bhabie,103504630,2018,4,28,6,Trees,Dallas,TX,75226,0,0
Bhad Bhabie,103504632,2018,4,29,7,Scout Bar - Houston,Houston,TX,77058,0,0
Bhad Bhabie,103504626,2018,5,4,5,Hangar 305,Miami,FL,33132,0,0
Bhad Bhabie,103504633,2018,5,5,6,The Beacham,Orlando,FL,32801,0,0
Bhad Bhabie,103502749,2018,5,6,7,The Masquerade - Heaven,Atlanta,GA,30303,0,0
Bhad Bhabie,103504635,2018,5,8,2,MilkBoy ArtHouse,College Park,MD,20740,0,0
Bhad Bhabie,103504645,2018,5,9,3,SOB's (Sounds of Brazil),New York,NY,10014,0,0
Bhad Bhabie,103504505,2018,5,11,5,Middle East Downstairs,Cambridge,MA,2139,0,0
Bhad Bhabie,103504646,2018,5,12,6,Toads Place - CT,New Haven,CT,6511,0,0
Bhad Bhabie,103504636,2018,5,15,2,Bottom Lounge,Chicago,IL,60607,0,0
Bhad Bhabie,103504724,2018,5,18,5,Emerson Theatre,Indianapolis,IN,46201,0,0
Bhad Bhabie,103504637,2018,5,22,2,Cervantes Masterpiece and The Other Side,Denver,CO,80205,0,0
Bhad Bhabie,103504638,2018,5,25,5,Club Red - Mesa,Mesa,AZ,85201,0,0
Bhad Bhabie,103502755,2018,5,26,6,Soma,San Diego,CA,92110,0,0
Bhad Bhabie,103504723,2018,5,29,2,Slims,San Francisco,CA,94103,0,0
Bhad Bhabie,103504642,2018,5,30,3,Ace of Spades,Sacramento,CA,95811,0,0
Bhad Bhabie,103560747,2018,6,1,5,Roseland Theater,Portland,OR,97209,0,0
Bhad Bhabie,103504647,2018,6,2,6,Knitting Factory Concert House Spokane,Spokane,WA,99201,0,0
Bhad Bhabie,103504639,2018,6,3,7,Neumos,Seattle,WA,98122,0,0
Bhad Bhabie,103504640,2018,6,14,4,Roxy Theatre Los Angeles,West Hollywood,CA,90069,0,0
Bhad Bhabie,103897207,2018,11,17,6,Senator Theatre - CA,Chico,CA,95928,0,0
Bhad Bhabie,103897203,2018,11,18,7,Velvet Jones,Santa Barbara,CA,93101,0,0
Bhad Bhabie,103897208,2018,12,1,6,Jub Jubs,Reno,NV,89502,0,0
Bhad Bhabie,103897206,2018,12,2,7,Harlows Night Club,Sacramento,CA,95816,0,0
Bhad Bhabie,104083799,2019,4,22,1,The Observatory Santa Ana,Santa Ana,CA,92704,0,0
Bhad Bhabie ,103504490,2018,5,10,4,NOTO Philadelphia,Philadelphia,PA,19107,0,0
Bhad Bhabie ,103502752,2018,5,16,3,St. Andrews Hall,Detroit,MI,48226,0,0
Big Sean,103474582,2018,5,20,7,Penns Landing Festival Pier,Philadelphia,PA,19123,0,0
Big Sean,104109310,2019,4,13,6,Drais Beachclub and Nightclub,Las Vegas,NV,89109,0,1
Big Sean ,103475759,2018,3,3,6,Drais Beachclub and Nightclub,Las Vegas,NV,89109,1,1
Big Sean ,103518386,2018,3,24,6,Drais Beachclub and Nightclub,Las Vegas,NV,89109,1,1
Big Sean ,103518389,2018,4,21,6,Drais Beachclub and Nightclub,Las Vegas,NV,89109,1,1
Big Sean ,103862057,2018,10,13,6,Drais Beachclub and Nightclub,Las Vegas,NV,89109,1,1
Big Sean ,103987576,2018,12,30,7,Drais Beachclub and Nightclub,Las Vegas,NV,89109,1,1
Big Sean ,104388249,2019,10,12,6,Drais Beachclub and Nightclub,Las Vegas,NV,89109,1,0
Big Thief,103523450,2018,4,24,2,Bluebird Theater,Denver,CO,80206,0,0
Big Thief,103641722,2018,9,21,5,The Neptune Theatre,Seattle,WA,98105,0,0
Big Thief,103631251,2018,9,22,6,Wonder Ballroom,Portland,OR,97212,0,0
Big Thief,103733159,2018,9,26,3,Great American Music Hall,San Francisco,CA,94109,0,0
Big Thief,103631292,2018,9,28,5,Pappy and Harriets Pioneertown Palace,Pioneertown,CA,92268,0,0
Big Thief,103631252,2018,10,2,2,Lowbrow Palace,El Paso,TX,79902,0,0
Big Thief,103800070,2018,10,11,4,Mohawk - Austin,Austin,TX,78701,0,0
Big Thief,103631253,2018,10,15,1,The Grey Eagle,Asheville,NC,28801,0,0
Big Thief,103585356,2018,10,17,3,Brooklyn Steel,Brooklyn,NY,11222,0,0
Big Thief,103631326,2018,10,19,5,Columbus Theatre - Providence,Providence,RI,2903,0,0
Big Thief,103631327,2018,10,20,6,First Unitarian Church of Philadelphia,Philadelphia,PA,19103,0,0
Big Thief,103631255,2018,10,21,7,9:30 Club,Washington DC,DC,20001,0,0
Big Thief,103631260,2018,10,24,3,Cats Cradle,Carrboro,NC,27510,0,0
Big Thief,104079591,2019,5,2,4,Fonda Theatre,Los Angeles,CA,90028,0,0
Big Thief,104070647,2019,10,12,6,Higher Ground - Ballroom,South Burlington,VT,5403,0,0
Big Thief,104070648,2019,10,13,7,Wilbur Theatre,Boston,MA,2116,0,0
Big Thief,104104413,2019,10,17,4,Majestic Theatre Detroit,Detroit,MI,48201,0,0
Big Thief,104111615,2019,10,19,6,The Sylvee,Madison,WI,53703,0,0
Big Thief,104083839,2019,10,24,4,McMenamins Crystal Ballroom,Portland,OR,97209,0,0
Big Thief,104068951,2019,10,26,6,Moore Theatre,Seattle,WA,98107,0,0
Big Thief,104070664,2019,10,28,1,Fillmore San Francisco,San Francisco,CA,94115,0,0
Big Thief,104192992,2019,10,29,2,Fox Theater Oakland,Oakland,CA,94612,0,0
Big Thief,104106782,2019,10,30,3,The Observatory Santa Ana,Santa Ana,CA,92704,0,0
Big Thief,104068988,2019,11,4,1,Stubbs BarBQ,Austin,TX,78701,0,0
Big Thief,104069983,2019,11,5,2,Trees,Dallas,TX,75226,0,0
Big Thief,104070674,2019,11,7,4,Variety Playhouse,Atlanta,GA,30307,0,0
Big Thief,104068994,2019,11,8,5,Haw River Ballroom,Saxapahaw,NC,27340,0,0
Big Thief,104070676,2019,11,9,6,Union Transfer,Philadelphia,PA,19123,0,0
Big Thief,104070679,2019,11,10,7,9:30 Club,Washington DC,DC,20001,0,0
Big Thief,104577765,2020,8,3,1,Beachland Ballroom,Cleveland,OH,44110,0,0
Big Thief,104597472,2020,8,4,2,Ogden Theatre,Denver,CO,80218,0,0
Big Thief,104847908,2021,9,7,2,Headliners Music Hall,Louisville,KY,40206,0,0
Big Thief,104848506,2021,9,8,3,The Hi Fi,Indianapolis,IN,46203,0,0
Big Thief,104849679,2021,9,11,6,The Pageant,St. Louis,MO,63112,0,0
Big Thief,104847966,2021,9,12,7,Liberty Hall - KS,Lawrence,KS,66044,0,0
Big Thief,104849661,2021,9,14,2,Granada Theater Dallas,Dallas,TX,75206,0,0
Big Thief,104844805,2021,9,15,3,Austin City Limits Live at The Moody Theater,Austin,TX,78701,0,0
Big Thief,104847948,2021,9,17,5,White Oak Music Hall,Houston,TX,77009,0,0
Big Thief,104849140,2021,9,18,6,The Civic Theatre,New Orleans,LA,70113,0,0
Big Thief,104847309,2021,9,20,1,Ryman Auditorium,Nashville,TN,37219,0,0
Big Thief,104849630,2021,9,21,2,The Eastern,Atlanta,GA,30316,0,0
Big Thief,104847295,2021,9,24,5,The National,Richmond,VA,23219,0,0
Big Thief,104848503,2021,9,27,1,Asbury Hall at Babeville Buffalo,Buffalo,NY,14202,0,0
Big Thief,104847293,2021,9,28,2,Higher Ground - Ballroom,South Burlington,VT,5403,0,0
Big Thief,104848500,2021,9,30,4,Pines Theater at Look Park,Florence,MA,1062,0,0
Big Thief,104847298,2021,10,1,5,Union Transfer,Philadelphia,PA,19123,0,1
Big Thief,104850193,2021,10,2,6,Union Transfer,Philadelphia,PA,19123,1,0
Big Thief ,103641724,2018,10,18,4,Paradise Rock Club,Boston,MA,2215,0,0
